Time,Symbol,Price,Quantity,Type,Status,Value,Tag
2023-07-06T20:00:00Z,AAPL,188.7143715,-16,Market On Open,Filled,-3019.429943, 
2023-07-10T20:00:00Z,GOOG,115.7596188,-20,Market On Open,Filled,-2315.192376,Liquidated 
2023-07-10T20:00:00Z,GOOGL,115.3863378,-21,Market On Open,Filled,-2423.113093,Liquidated 
2023-07-10T20:00:00Z,NVDA,42.4653115,9,Market On Open,Filled,382.1878035, 
2023-07-10T20:00:00Z,FB,291.7009057,34,Market On Open,Filled,9917.830793, 
2023-07-10T20:00:00Z,ADBE,496.35,12,Market On Open,Filled,5956.2, 
2023-07-10T20:00:00Z,AVGO,85.1634709,34,Market On Open,Filled,2895.55801, 
2023-07-10T20:00:00Z,TSLA,268.53,-73,Market On Open,Filled,-19602.69, 
2023-07-13T20:00:00Z,FB,309.2928546,2,Market On Open,Filled,618.5857091, 
2023-07-13T20:00:00Z,ADBE,517.34,1,Market On Open,Filled,517.34, 
2023-07-13T20:00:00Z,TSLA,277,13,Market On Open,Filled,3601, 
2023-07-13T20:00:00Z,AMZN,134.12,11,Market On Open,Filled,1475.32, 
2023-07-13T20:00:00Z,AVGO,85.61174037,-45,Market On Open,Filled,-3852.528317, 
2023-07-13T20:00:00Z,CRM,226.6523734,14,Market On Open,Filled,3173.133227, 
2023-07-17T20:00:00Z,FB,308.5486943,2,Market On Open,Filled,617.0973886, 
2023-07-17T20:00:00Z,TSLA,290,22,Market On Open,Filled,6380, 
2023-07-17T20:00:00Z,ADBE,519.64,-13,Market On Open,Filled,-6755.32, 
2023-07-17T20:00:00Z,AVGO,87.5265466,13,Market On Open,Filled,1137.845106, 
2023-07-17T20:00:00Z,AMZN,132.52,-8,Market On Open,Filled,-1060.16, 
2023-07-20T20:00:00Z,NVDA,45.75062783,-20,Market On Open,Filled,-915.0125567, 
2023-07-20T20:00:00Z,FB,302.2580594,-3,Market On Open,Filled,-906.7741783, 
2023-07-20T20:00:00Z,ADBE,521.75,12,Market On Open,Filled,6261, 
2023-07-20T20:00:00Z,AVGO,87.382598,35,Market On Open,Filled,3058.39093, 
2023-07-20T20:00:00Z,CRM,226.672084,9,Market On Open,Filled,2040.048756, 
2023-07-20T20:00:00Z,NFLX,43.742,4,Market On Open,Filled,174.968, 
2023-07-20T20:00:00Z,AMZN,131.2,-9,Market On Open,Filled,-1180.8, 
2023-07-21T20:00:00Z,NFLX,42.5,-98,Market On Open,Filled,-4165,Liquidated 
2023-07-21T20:00:00Z,TSLA,255.65,-54,Market On Open,Filled,-13805.1,Liquidated 
2023-07-24T20:00:00Z,NVDA,44.90631752,-7,Market On Open,Filled,-314.3442227, 
2023-07-24T20:00:00Z,ADBE,519.42,19,Market On Open,Filled,9868.98, 
2023-07-24T20:00:00Z,AVGO,87.00871808,67,Market On Open,Filled,5829.584111, 
2023-07-24T20:00:00Z,BAC,30.48265679,268,Market On Open,Filled,8169.352018, 
2023-07-24T20:00:00Z,JPM,147.9169764,34,Market On Open,Filled,5029.177196, 
2023-07-24T20:00:00Z,TSLA,0,15,Market On Open,Invalid,0, 
2023-07-24T20:00:00Z,CRM,222.6116971,-10,Market On Open,Filled,-2226.116971, 
2023-07-27T20:00:00Z,FB,314.5317429,-4,Market On Open,Filled,-1258.126972, 
2023-07-27T20:00:00Z,JPM,0,67,Market On Open,Invalid,0, 
2023-07-27T20:00:00Z,ADBE,514.68,-32,Market On Open,Filled,-16469.76, 
2023-07-27T20:00:00Z,AVGO,86.88312534,-106,Market On Open,Filled,-9209.611286, 
2023-07-27T20:00:00Z,BAC,29.97911948,-127,Market On Open,Filled,-3807.348173, 
2023-07-27T20:00:00Z,GOOGL,129.6187079,24,Market On Open,Filled,3110.84899, 
2023-07-31T20:00:00Z,NVDA,46.41808261,10,Market On Open,Filled,464.1808261, 
2023-07-31T20:00:00Z,FB,315.1965261,1,Market On Open,Filled,315.1965261, 
2023-07-31T20:00:00Z,ADBE,545.78,12,Market On Open,Filled,6549.36, 
2023-07-31T20:00:00Z,GOOGL,129.9261668,42,Market On Open,Filled,5456.899006, 
2023-07-31T20:00:00Z,GOOG,129.6852897,41,Market On Open,Filled,5317.096877, 
2023-07-31T20:00:00Z,BA,237.75,18,Market On Open,Filled,4279.5, 
2023-07-31T20:00:00Z,AVGO,86.850278,-24,Market On Open,Filled,-2084.406672, 
2023-08-03T20:00:00Z,CRM,213.2787204,-13,Market On Open,Filled,-2772.623366,Liquidated 
2023-08-03T20:00:00Z,NVDA,44.95927426,-4,Market On Open,Filled,-179.8370971, 
2023-08-03T20:00:00Z,FB,312.507627,-13,Market On Open,Filled,-4062.59915, 
2023-08-03T20:00:00Z,ADBE,526.74,-4,Market On Open,Filled,-2106.96, 
2023-08-03T20:00:00Z,JPM,147.0706618,15,Market On Open,Filled,2206.059927, 
2023-08-03T20:00:00Z,AVGO,85.4977408,16,Market On Open,Filled,1367.963853, 
2023-08-03T20:00:00Z,BAC,29.24246304,-19,Market On Open,Filled,-555.6067978, 
2023-08-03T20:00:00Z,INTC,33.95214945,79,Market On Open,Filled,2682.219807, 
2023-08-04T20:00:00Z,AAPL,179.6119799,-16,Market On Open,Filled,-2873.791678,Liquidated 
2023-08-07T04:00:00Z,FB,310.771253,-7,Market On Open,Filled,-2175.398771, 
2023-08-07T04:00:00Z,ADBE,530,-3,Market On Open,Filled,-1590, 
2023-08-07T04:00:00Z,AMZN,141,21,Market On Open,Filled,2961, 
2023-08-07T04:00:00Z,INTC,34.80783804,35,Market On Open,Filled,1218.274331, 
2023-08-07T04:00:00Z,AVGO,85.68516382,-16,Market On Open,Filled,-1370.962621, 
2023-08-07T04:00:00Z,GOOGL,128.1111677,-48,Market On Open,Filled,-6149.336048, 
2023-08-09T20:00:00Z,NVDA,42.10560533,-581,Market On Open,Filled,-24463.3567,Liquidated 
2023-08-09T20:00:00Z,AVGO,82.41975258,-37,Market On Open,Filled,-3049.530845,Liquidated 
2023-08-14T04:00:00Z,JNJ,159.411579,127,Market On Open,Filled,20245.27053, 
2023-08-14T04:00:00Z,BAC,28.95339533,378,Market On Open,Filled,10944.38343, 
2023-08-15T20:00:00Z,BAC,27.74117588,-500,Market On Open,Filled,-13870.58794,Liquidated 
2023-08-17T20:00:00Z,FB,276.5200361,-62,Market On Open,Filled,-17144.24224,Liquidated 
2023-08-17T20:00:00Z,JPM,138.8426037,-49,Market On Open,Filled,-6803.28758,Liquidated 
2023-08-21T20:00:00Z,NVDA,48.08871793,281,Market On Open,Filled,13512.92974, 
2023-08-21T20:00:00Z,GOOG,128.0784815,32,Market On Open,Filled,4098.511408, 
2023-08-21T20:00:00Z,GOOGL,127.3970697,33,Market On Open,Filled,4204.103299, 
2023-08-22T20:00:00Z,JNJ,151.9906952,-127,Market On Open,Filled,-19302.81828,Liquidated 
2023-08-24T20:00:00Z,BA,218.41,-18,Market On Open,Filled,-3931.38,Liquidated 
2023-08-28T20:00:00Z,CSCO,52.25586821,278,Market On Open,Filled,14527.13136, 
2023-08-31T20:00:00Z,NVDA,49.72837854,212,Market On Open,Filled,10542.41625, 
2023-08-31T20:00:00Z,ADBE,564.98,20,Market On Open,Filled,11299.6, 
2023-08-31T20:00:00Z,AVGO,87.04059931,152,Market On Open,Filled,13230.1711, 
2023-08-31T20:00:00Z,AMZN,139.48,11,Market On Open,Filled,1534.28, 
2023-08-31T20:00:00Z,GOOG,137.3027507,-38,Market On Open,Filled,-5217.504525, 
2023-08-31T20:00:00Z,CSCO,53.26667382,-204,Market On Open,Filled,-10866.40146, 
2023-08-31T20:00:00Z,GOOGL,136.2637867,-30,Market On Open,Filled,-4087.913601, 
2023-09-07T20:00:00Z,NVDA,45.90828776,14,Market On Open,Filled,642.7160286, 
2023-09-07T20:00:00Z,INTC,37.55194282,336,Market On Open,Filled,12617.45279, 
2023-09-07T20:00:00Z,CSCO,52.6360795,140,Market On Open,Filled,7369.051129, 
2023-09-07T20:00:00Z,CRM,0,33,Market On Open,Invalid,0, 
2023-09-11T20:00:00Z,TSLA,0,86,Market On Open,Invalid,0, 
2023-09-11T20:00:00Z,NVDA,44.70517126,-11,Market On Open,Filled,-491.7568838, 
2023-09-11T20:00:00Z,ADBE,556.16,-18,Market On Open,Filled,-10010.88, 
2023-09-11T20:00:00Z,INTC,38.09289537,-252,Market On Open,Filled,-9599.409634, 
2023-09-11T20:00:00Z,NFLX,0,105,Market On Open,Invalid,0, 
2023-09-11T20:00:00Z,AVGO,82.14151635,-107,Market On Open,Filled,-8789.14225, 
2023-09-11T20:00:00Z,AMZN,142.42,-37,Market On Open,Filled,-5269.54, 
2023-09-14T20:00:00Z,TSLA,277.8,84,Market On Open,Filled,23335.2, 
2023-09-14T20:00:00Z,ADBE,532.11,17,Market On Open,Filled,9045.87, 
2023-09-14T20:00:00Z,NVDA,45.33970529,-211,Market On Open,Filled,-9566.677817, 
2023-09-14T20:00:00Z,AMZN,142.77,13,Market On Open,Filled,1856.01, 
2023-09-14T20:00:00Z,FB,309.1837111,9,Market On Open,Filled,2782.6534, 
2023-09-18T20:00:00Z,INTC,0,304,Market On Open,Invalid,0, 
2023-09-18T20:00:00Z,ADBE,531.35,-20,Market On Open,Filled,-10627, 
2023-09-18T20:00:00Z,GOOGL,136.2141966,24,Market On Open,Filled,3269.140717, 
2023-09-18T20:00:00Z,GOOG,137.1142979,-7,Market On Open,Filled,-959.800085, 
2023-09-18T20:00:00Z,FB,300.1248,1,Market On Open,Filled,300.1248, 
2023-09-18T20:00:00Z,AMZN,138.64,-16,Market On Open,Filled,-2218.24, 
2023-09-20T20:00:00Z,INTC,34.02099796,-198,Market On Open,Filled,-6736.157596,Liquidated 
2023-09-21T20:00:00Z,ADBE,513.09,-20,Market On Open,Filled,-10261.8,Liquidated 
2023-09-21T20:00:00Z,AMZN,131.19,-16,Market On Open,Filled,-2099.04,Liquidated 
2023-09-21T20:00:00Z,NVDA,41.54149447,-285,Market On Open,Filled,-11839.32592,Liquidated 
2023-09-21T20:00:00Z,CSCO,49.52020164,-214,Market On Open,Filled,-10597.32315,Liquidated 
2023-09-25T20:00:00Z,FB,295.3423299,28,Market On Open,Filled,8269.585238, 
2023-09-25T20:00:00Z,XOM,105.3379289,77,Market On Open,Filled,8111.020521, 
2023-09-25T20:00:00Z,CVX,148.9858683,38,Market On Open,Filled,5661.462996, 
2023-09-26T20:00:00Z,GOOG,128.36612,-28,Market On Open,Filled,-3594.25136,Liquidated 
2023-09-26T20:00:00Z,GOOGL,127.6351023,-45,Market On Open,Filled,-5743.579605,Liquidated 
2023-10-04T20:00:00Z,XOM,100.1394337,-77,Market On Open,Filled,-7710.736392,Liquidated 
2023-10-06T20:00:00Z,CVX,148.0426945,-38,Market On Open,Filled,-5625.622391,Liquidated 
2023-10-16T20:00:00Z,UNH,513.0864621,24,Market On Open,Filled,12314.07509, 
2023-10-16T20:00:00Z,FB,315.7124772,-11,Market On Open,Filled,-3472.837249, 
2023-10-16T20:00:00Z,AVGO,85.97990385,24,Market On Open,Filled,2063.517692, 
2023-10-19T20:00:00Z,TSLA,217.01,-84,Market On Open,Filled,-18228.84,Liquidated 
2023-10-23T20:00:00Z,ADBE,544.39,19,Market On Open,Filled,10343.41, 
2023-10-26T20:00:00Z,FB,292.3359224,-27,Market On Open,Filled,-7893.069906,Liquidated 
2023-10-26T20:00:00Z,AVGO,80.6228551,-69,Market On Open,Filled,-5562.977002,Liquidated 
2023-11-02T20:00:00Z,ADBE,560,2,Market On Open,Filled,1120, 
2023-11-02T20:00:00Z,AMZN,139,58,Market On Open,Filled,8062, 
2023-11-02T20:00:00Z,INTC,37.3749038,110,Market On Open,Filled,4111.239418, 
2023-11-02T20:00:00Z,V,240.0382212,9,Market On Open,Filled,2160.343991, 
2023-11-02T20:00:00Z,UNH,507.9835352,-22,Market On Open,Filled,-11175.63778, 
2023-11-06T05:00:00Z,AMZN,138.71,-8,Market On Open,Filled,-1109.68, 
2023-11-09T05:00:00Z,ADBE,587.51,4,Market On Open,Filled,2350.04, 
2023-11-09T05:00:00Z,AMZN,142.06,9,Market On Open,Filled,1278.54, 
2023-11-09T05:00:00Z,MSFT,354.5281187,13,Market On Open,Filled,4608.865543, 
2023-11-09T05:00:00Z,INTC,37.52740313,-35,Market On Open,Filled,-1313.459109, 
2023-11-13T21:00:00Z,QCOM,120.5970541,164,Market On Open,Filled,19777.91688, 
2023-11-13T21:00:00Z,ADBE,600,-9,Market On Open,Filled,-5400, 
2023-11-13T21:00:00Z,MSFT,363.231018,3,Market On Open,Filled,1089.693054, 
2023-11-13T21:00:00Z,INTC,38.33656617,13,Market On Open,Filled,498.3753602, 
2023-11-13T21:00:00Z,AMZN,145,-45,Market On Open,Filled,-6525, 
2023-11-13T21:00:00Z,NVDA,49.62855582,34,Market On Open,Filled,1687.370898, 
2023-11-13T21:00:00Z,AVGO,93.2505312,13,Market On Open,Filled,1212.256906, 
2023-11-16T21:00:00Z,INTC,42.40211707,376,Market On Open,Filled,15943.19602, 
2023-11-16T21:00:00Z,NVDA,49.48666002,351,Market On Open,Filled,17369.81767, 
2023-11-16T21:00:00Z,QCOM,122.4248562,-73,Market On Open,Filled,-8937.014501, 
2023-11-16T21:00:00Z,MSFT,366.8718592,1,Market On Open,Filled,366.8718592, 
2023-11-16T21:00:00Z,AMZN,142.83,13,Market On Open,Filled,1856.79, 
2023-11-16T21:00:00Z,ADBE,602.07,-11,Market On Open,Filled,-6622.77, 
2023-11-16T21:00:00Z,AVGO,93.07665781,12,Market On Open,Filled,1116.919894, 
2023-11-20T05:00:00Z,NVDA,49.28680678,6,Market On Open,Filled,295.7208407, 
2023-11-20T05:00:00Z,AMZN,145.08,50,Market On Open,Filled,7254, 
2023-11-20T05:00:00Z,AVGO,94.51329881,42,Market On Open,Filled,3969.55855, 
2023-11-20T05:00:00Z,ADBE,604.7,1,Market On Open,Filled,604.7, 
2023-11-20T05:00:00Z,MSFT,363.9290368,-9,Market On Open,Filled,-3275.361331, 
2023-11-20T05:00:00Z,FB,332.1435361,7,Market On Open,Filled,2325.004753, 
2023-11-24T18:00:00Z,INTC,43.07313033,-5,Market On Open,Filled,-215.3656517, 
2023-11-24T18:00:00Z,AMZN,147.5,54,Market On Open,Filled,7965, 
2023-11-24T18:00:00Z,ADBE,0,12,Market On Open,Invalid,0, 
2023-11-24T18:00:00Z,DIS,0,68,Market On Open,Invalid,0, 
2023-11-24T18:00:00Z,AVGO,94.81927712,-26,Market On Open,Filled,-2465.301205, 
2023-11-24T18:00:00Z,FB,333.3838032,2,Market On Open,Filled,666.7676064, 
2023-11-24T18:00:00Z,GOOG,136.419998,17,Market On Open,Filled,2319.139966, 
2023-11-27T21:00:00Z,AMD,0,163,Market On Open,Invalid,0, 
2023-11-27T21:00:00Z,ADBE,0,12,Market On Open,Invalid,0, 
2023-11-27T21:00:00Z,DIS,0,68,Market On Open,Invalid,0, 
2023-11-27T21:00:00Z,QCOM,120.2845284,-58,Market On Open,Filled,-6976.502646, 
2023-11-27T21:00:00Z,NFLX,0,67,Market On Open,Invalid,0, 
2023-11-27T21:00:00Z,AMZN,146.97,-115,Market On Open,Filled,-16901.55, 
2023-11-30T21:00:00Z,INTC,43.77374711,-13,Market On Open,Filled,-569.0587125, 
2023-11-30T21:00:00Z,CRM,246.3827,79,Market On Open,Filled,19464.2333, 
2023-11-30T21:00:00Z,BA,0,47,Market On Open,Invalid,0, 
2023-11-30T21:00:00Z,ADBE,609.24,4,Market On Open,Filled,2436.96, 
2023-11-30T21:00:00Z,DIS,0,43,Market On Open,Invalid,0, 
2023-11-30T21:00:00Z,NFLX,47.355,66,Market On Open,Filled,3125.43, 
2023-11-30T21:00:00Z,AMD,0,19,Market On Open,Invalid,0, 
2023-12-04T21:00:00Z,FB,316.496326,-9,Market On Open,Filled,-2848.466934,Liquidated 
2023-12-04T21:00:00Z,GOOG,0,-17,Market On Open,Canceled,0,Liquidated 
2023-12-04T21:00:00Z,NVDA,45.43662896,-391,Market On Open,Filled,-17765.72192,Liquidated 
2023-12-04T21:00:00Z,GOOG,129.2389541,-17,Market On Open,Filled,-2197.062219,Liquidated 
2023-12-04T21:00:00Z,CRM,246.4812531,-3,Market On Open,Filled,-739.4437592, 
2023-12-04T21:00:00Z,INTC,41.35612582,-15,Market On Open,Filled,-620.3418873, 
2023-12-04T21:00:00Z,ADBE,0,7,Market On Open,Invalid,0, 
2023-12-04T21:00:00Z,DIS,0,66,Market On Open,Invalid,0, 
2023-12-04T21:00:00Z,AMZN,0,9,Market On Open,Invalid,0, 
2023-12-04T21:00:00Z,NFLX,45.07,-17,Market On Open,Filled,-766.19, 
2023-12-05T21:00:00Z,AVGO,89.40006135,-41,Market On Open,Filled,-3665.402515,Liquidated 
2023-12-07T21:00:00Z,AMD,129.5,82,Market On Open,Filled,10619, 
2023-12-07T21:00:00Z,AMZN,145.4,9,Market On Open,Filled,1308.6, 
2023-12-07T21:00:00Z,V,250.2450405,2,Market On Open,Filled,500.490081, 
2023-12-11T21:00:00Z,BA,0,79,Market On Open,Invalid,0, 
2023-12-11T21:00:00Z,CRM,248.1566554,-32,Market On Open,Filled,-7941.012974, 
2023-12-11T21:00:00Z,AMD,132.25,-36,Market On Open,Filled,-4761, 
2023-12-11T21:00:00Z,QCOM,129.5985538,-3,Market On Open,Filled,-388.7956614, 
2023-12-11T21:00:00Z,AVGO,99.8548058,31,Market On Open,Filled,3095.49898, 
2023-12-11T21:00:00Z,ADBE,625.86,-7,Market On Open,Filled,-4381.02, 
2023-12-14T21:00:00Z,ADBE,578.98,-3,Market On Open,Filled,-1736.94,Liquidated 
2023-12-14T21:00:00Z,BA,258.72,78,Market On Open,Filled,20180.16, 
2023-12-14T21:00:00Z,CRM,250.8274439,31,Market On Open,Filled,7775.650761, 
2023-12-14T21:00:00Z,AMD,139.38,35,Market On Open,Filled,4878.3, 
2023-12-14T21:00:00Z,AVGO,0,28,Market On Open,Invalid,0, 
2023-12-14T21:00:00Z,INTC,45.06643441,-341,Market On Open,Filled,-15367.65414, 
2023-12-14T21:00:00Z,BAC,31.81602121,100,Market On Open,Filled,3181.602121, 
2023-12-14T21:00:00Z,HD,329.2163868,7,Market On Open,Filled,2304.514708, 
2023-12-18T21:00:00Z,AVGO,0,154,Market On Open,Invalid,0, 
2023-12-18T21:00:00Z,CRM,261.6288615,1,Market On Open,Filled,261.6288615, 
2023-12-18T21:00:00Z,BA,261.29,-34,Market On Open,Filled,-8883.86, 
2023-12-18T21:00:00Z,AMD,138.62,-34,Market On Open,Filled,-4713.08, 
2023-12-18T21:00:00Z,HD,332.4896302,2,Market On Open,Filled,664.9792604, 
2023-12-18T21:00:00Z,INTC,44.95788815,-35,Market On Open,Filled,-1573.526085, 
2023-12-19T21:00:00Z,UNH,499.4948515,-2,Market On Open,Filled,-998.989703,Liquidated 
2023-12-21T21:00:00Z,CRM,263.1367236,3,Market On Open,Filled,789.4101708, 
2023-12-21T21:00:00Z,AVGO,110.0712437,151,Market On Open,Filled,16620.7578, 
2023-12-21T21:00:00Z,AMD,140.5,36,Market On Open,Filled,5058, 
2023-12-21T21:00:00Z,BA,261.83,-19,Market On Open,Filled,-4974.77, 
2023-12-21T21:00:00Z,INTC,46.65515698,17,Market On Open,Filled,793.1376686, 
2023-12-21T21:00:00Z,BAC,31.5127407,-21,Market On Open,Filled,-661.7675547, 
2023-12-26T21:00:00Z,INTC,0,352,Market On Open,Invalid,0, 
2023-12-26T21:00:00Z,AVGO,110.8538563,1,Market On Open,Filled,110.8538563, 
2023-12-26T21:00:00Z,CRM,262.092061,-54,Market On Open,Filled,-14152.97129, 
2023-12-26T21:00:00Z,BA,262.63,-13,Market On Open,Filled,-3414.19, 
2023-12-29T21:00:00Z,AMD,144.27,60,Market On Open,Filled,8656.2, 
2023-12-29T21:00:00Z,AVGO,106.571931,2,Market On Open,Filled,213.1438619, 
2023-12-29T21:00:00Z,INTC,48.60898969,166,Market On Open,Filled,8069.092289, 
2023-12-29T21:00:00Z,QCOM,135.5171228,18,Market On Open,Filled,2439.308211, 
2023-12-29T21:00:00Z,BAC,31.71176854,52,Market On Open,Filled,1649.011964, 
2023-12-29T21:00:00Z,FB,348.8127262,7,Market On Open,Filled,2441.689084, 
2024-01-03T21:00:00Z,BA,244.58,-12,Market On Open,Filled,-2934.96,Liquidated 
2024-01-03T21:00:00Z,QCOM,129.0838956,-48,Market On Open,Filled,-6196.026989,Liquidated 
2024-01-05T21:00:00Z,AMD,140.4,-4,Market On Open,Filled,-561.6, 
2024-01-05T21:00:00Z,INTC,46.41832877,20,Market On Open,Filled,928.3665754, 
2024-01-05T21:00:00Z,AVGO,103.1438535,-118,Market On Open,Filled,-12170.97471, 
2024-01-05T21:00:00Z,BAC,32.39414969,-10,Market On Open,Filled,-323.9414969, 
2024-01-05T21:00:00Z,JPM,164.0145072,12,Market On Open,Filled,1968.174086, 
2024-01-05T21:00:00Z,QCOM,130.5611552,11,Market On Open,Filled,1436.172707, 
2024-01-08T21:00:00Z,INTC,47.3656416,166,Market On Open,Filled,7862.696506, 
2024-01-08T21:00:00Z,AMD,145.93,-38,Market On Open,Filled,-5545.34, 
2024-01-08T21:00:00Z,AVGO,103.9859915,15,Market On Open,Filled,1559.789873, 
2024-01-08T21:00:00Z,FB,353.6249627,6,Market On Open,Filled,2121.749776, 
2024-01-08T21:00:00Z,BAC,32.0434816,-26,Market On Open,Filled,-833.1305215, 
2024-01-08T21:00:00Z,JPM,163.5760676,3,Market On Open,Filled,490.7282029, 
2024-01-08T21:00:00Z,NVDA,52.3661496,35,Market On Open,Filled,1832.815236, 
2024-01-11T21:00:00Z,NVDA,0,342,Market On Open,Invalid,0, 
2024-01-11T21:00:00Z,FB,0,41,Market On Open,Invalid,0, 
2024-01-11T21:00:00Z,AMD,148.01,-22,Market On Open,Filled,-3256.22, 
2024-01-11T21:00:00Z,INTC,46.8722495,-283,Market On Open,Filled,-13264.84661, 
2024-01-11T21:00:00Z,CRM,267.1773999,-10,Market On Open,Filled,-2671.773999, 
2024-01-11T21:00:00Z,MU,82.02491809,39,Market On Open,Filled,3198.971806, 
2024-01-11T21:00:00Z,BAC,30.73558439,-17,Market On Open,Filled,-522.5049346, 
2024-01-16T21:00:00Z,BAC,30.06268075,-78,Market On Open,Filled,-2344.889099,Liquidated 
2024-01-16T21:00:00Z,AMD,158.43,53,Market On Open,Filled,8396.79, 
2024-01-16T21:00:00Z,NVDA,56.30860113,320,Market On Open,Filled,18018.75236, 
2024-01-16T21:00:00Z,FB,0,19,Market On Open,Invalid,0, 
2024-01-16T21:00:00Z,INTC,45.73744767,5,Market On Open,Filled,228.6872384, 
2024-01-16T21:00:00Z,MSFT,380.3892234,2,Market On Open,Filled,760.7784468, 
2024-01-16T21:00:00Z,CRM,265.1077852,-3,Market On Open,Filled,-795.3233556, 
2024-01-16T21:00:00Z,GOOG,141.8851295,17,Market On Open,Filled,2412.047202, 
2024-01-19T21:00:00Z,AMD,174.23,1,Market On Open,Filled,174.23, 
2024-01-19T21:00:00Z,NVDA,60.01520512,22,Market On Open,Filled,1320.334513, 
2024-01-19T21:00:00Z,AVGO,118.6848616,28,Market On Open,Filled,3323.176124, 
2024-01-19T21:00:00Z,QCOM,0,40,Market On Open,Invalid,0, 
2024-01-19T21:00:00Z,FB,384.7804729,-1,Market On Open,Filled,-384.7804729, 
2024-01-19T21:00:00Z,MU,87.4614995,3,Market On Open,Filled,262.3844985, 
2024-01-19T21:00:00Z,CRM,279.8907472,-2,Market On Open,Filled,-559.7814944, 
2024-01-22T21:00:00Z,AMD,166.5,3,Market On Open,Filled,499.5, 
2024-01-22T21:00:00Z,NVDA,59.49154362,-6,Market On Open,Filled,-356.9492617, 
2024-01-22T21:00:00Z,AVGO,119.148379,-2,Market On Open,Filled,-238.296758, 
2024-01-22T21:00:00Z,MU,88.2948441,40,Market On Open,Filled,3531.793764, 
2024-01-22T21:00:00Z,QCOM,0,20,Market On Open,Invalid,0, 
2024-01-22T21:00:00Z,FB,382.0022745,-3,Market On Open,Filled,-1146.006824, 
2024-01-25T21:00:00Z,NVDA,60.9106263,14,Market On Open,Filled,852.7487682, 
2024-01-25T21:00:00Z,NFLX,0,194,Market On Open,Invalid,0, 
2024-01-25T21:00:00Z,AVGO,119.0215216,-42,Market On Open,Filled,-4998.903908, 
2024-01-25T21:00:00Z,FB,391.4183825,3,Market On Open,Filled,1174.255148, 
2024-01-25T21:00:00Z,QCOM,145.2765668,15,Market On Open,Filled,2179.148502, 
2024-01-25T21:00:00Z,MSFT,396.3000832,-3,Market On Open,Filled,-1188.90025, 
2024-01-26T21:00:00Z,INTC,43.13233738,-146,Market On Open,Filled,-6297.321258,Liquidated 
2024-01-29T21:00:00Z,NVDA,62.90633624,-9,Market On Open,Filled,-566.1570261, 
2024-01-29T21:00:00Z,NFLX,56.732,186,Market On Open,Filled,10552.152, 
2024-01-29T21:00:00Z,CRM,283.6948961,3,Market On Open,Filled,851.0846883, 
2024-01-31T21:00:00Z,GOOG,142.4207323,-17,Market On Open,Filled,-2421.152449,Liquidated 
2024-02-01T21:00:00Z,QCOM,134.049394,-26,Market On Open,Filled,-3485.284243,Liquidated 
2024-02-01T21:00:00Z,NVDA,63.94366569,-4,Market On Open,Filled,-255.7746628, 
2024-02-01T21:00:00Z,AMD,174,-7,Market On Open,Filled,-1218, 
2024-02-01T21:00:00Z,NFLX,56.452,-3,Market On Open,Filled,-169.356, 
2024-02-01T21:00:00Z,AVGO,117.9529919,-2,Market On Open,Filled,-235.9059839, 
2024-02-01T21:00:00Z,CRM,281.0733842,3,Market On Open,Filled,843.2201525, 
2024-02-01T21:00:00Z,FB,456.1206379,-3,Market On Open,Filled,-1368.361914, 
2024-02-05T21:00:00Z,NVDA,69.61400029,-7,Market On Open,Filled,-487.298002, 
2024-02-05T21:00:00Z,AMD,173,7,Market On Open,Filled,1211, 
2024-02-05T21:00:00Z,FB,460.3871568,22,Market On Open,Filled,10128.51745, 
2024-02-05T21:00:00Z,AVGO,0,2,Market On Open,Invalid,0, 
2024-02-05T21:00:00Z,NFLX,56.375,-142,Market On Open,Filled,-8005.25, 
2024-02-05T21:00:00Z,AMZN,169.4,-2,Market On Open,Filled,-338.8, 
2024-02-05T21:00:00Z,CRM,283.7737386,-6,Market On Open,Filled,-1702.642431, 
2024-02-08T21:00:00Z,NVDA,70.46544989,-3,Market On Open,Filled,-211.3963497, 
2024-02-08T21:00:00Z,FB,469.3170801,20,Market On Open,Filled,9386.341602, 
2024-02-08T21:00:00Z,AVGO,0,48,Market On Open,Invalid,0, 
2024-02-08T21:00:00Z,AMD,171.07,-89,Market On Open,Filled,-15225.23, 
2024-02-08T21:00:00Z,LLY,722.376375,5,Market On Open,Filled,3611.881875, 
2024-02-12T05:00:00Z,NVDA,72.5531004,-4,Market On Open,Filled,-290.2124016, 
2024-02-12T05:00:00Z,FB,464.455233,2,Market On Open,Filled,928.9104659, 
2024-02-12T05:00:00Z,AMD,172.64,36,Market On Open,Filled,6215.04, 
2024-02-12T05:00:00Z,AVGO,125.8825556,1,Market On Open,Filled,125.8825556, 
2024-02-12T05:00:00Z,NFLX,56.036,2,Market On Open,Filled,112.072, 
2024-02-12T05:00:00Z,AMZN,174.62,-6,Market On Open,Filled,-1047.72, 
2024-02-13T21:00:00Z,MU,81.52887964,-82,Market On Open,Filled,-6685.368131,Liquidated 
2024-02-15T05:00:00Z,NFLX,58.129,164,Market On Open,Filled,9533.156, 
2024-02-15T05:00:00Z,AMD,179.33,-36,Market On Open,Filled,-6455.88, 
2024-02-15T05:00:00Z,LLY,743.0381492,2,Market On Open,Filled,1486.076298, 
2024-02-15T05:00:00Z,AVGO,124.9008745,-31,Market On Open,Filled,-3871.927109, 
