Entry Time,Symbols,Exit Time,Direction,Entry Price,Exit Price,Quantity,P&L,Fees,MAE,MFE,Drawdown,IsWin,Order Ids
2021-06-18T20:00:00Z,ADBE,2021-08-03T20:00:00Z,Buy,569,620.23,3,153.69,1,-175.14,170.61,22.77,1,"	821,900 "
2021-06-18T20:00:00Z,GOOG,2021-08-03T20:00:00Z,Buy,124.6818675,134.8925384,22,224.63,1,-161.61,312.16,104.52,1,"	822,901 "
2021-06-21T20:00:00Z,MSFT,2021-06-24T20:00:00Z,Buy,249.4923511,255.2793222,2,11.57,2,0,12.9,1.32,1,"	829,835 "
2021-06-21T20:00:00Z,MSFT,2021-07-12T20:00:00Z,Buy,249.4923511,267.9185277,5,92.13,1,0,95.78,24.09,1,"	829,858 "
2021-06-21T20:00:00Z,MSFT,2021-07-27T20:00:00Z,Buy,249.4923511,277.6498523,2,56.32,1,0,57.01,10.56,1,"	829,887 "
2021-06-24T20:00:00Z,XOM,2021-06-29T20:00:00Z,Buy,53.41872066,52.71146346,136,-96.19,1.165,-362.12,52.05,230.85,0,"	831,839 "
2021-06-24T20:00:00Z,AMZN,2021-07-06T20:00:00Z,Buy,174.9705538,176.085931,3,3.35,2,-15.89,25.16,21.81,1,"	834,851 "
2021-06-24T20:00:00Z,XOM,2021-07-15T20:00:00Z,Buy,53.41872066,49.22510147,97,-406.78,1,-422.92,37.13,460.05,0,"	831,863 "
2021-06-24T20:00:00Z,NVDA,2021-07-19T20:00:00Z,Buy,19.19759643,17.85347286,8,-10.75,1,-23.83,12.01,22.76,0,"	830,871 "
2021-06-24T20:00:00Z,AMZN,2021-07-27T20:00:00Z,Buy,174.9705538,184.491166,7,66.64,1,-37.08,78.14,63.49,1,"	834,888 "
2021-06-24T20:00:00Z,AMZN,2021-08-02T20:00:00Z,Buy,174.9705538,167.2616814,4,-30.84,1,-35.93,44.65,80.57,0,"	834,896 "
2021-06-29T20:00:00Z,FB,2021-07-12T20:00:00Z,Buy,353.7142619,348.0884102,2,-11.25,1,-85.13,0,21.51,0,"	838,856 "
2021-06-29T20:00:00Z,FB,2021-07-16T20:00:00Z,Buy,353.7142619,342.2244273,9,-103.41,1,-383.09,0,136.9,0,"	838,870 "
2021-06-29T20:00:00Z,ADBE,2021-08-03T20:00:00Z,Buy,586.78,620.23,3,100.35,1,-228.48,117.27,22.77,1,"	837,900 "
2021-06-29T20:00:00Z,GOOG,2021-08-03T20:00:00Z,Buy,125.7401789,134.8925384,1,9.15,1,-8.4,13.13,4.75,1,"	840,901 "
2021-06-29T20:00:00Z,ADBE,2021-08-06T20:00:00Z,Buy,586.78,629.27,5,212.45,1,-380.8,226.5,37.95,1,"	837,909 "
2021-06-29T20:00:00Z,MSFT,2021-08-10T20:00:00Z,Buy,257.8896972,277.160407,3,57.81,2,-25.19,60.32,15.83,1,"	841,916 "
2021-06-29T20:00:00Z,ADBE,2021-09-13T20:00:00Z,Buy,586.78,663.04,1,76.26,1,-76.16,79.81,21.44,1,"	837,970 "
2021-06-29T20:00:00Z,ADBE,2021-09-17T20:00:00Z,Buy,586.78,663.21,2,152.86,1,-152.32,159.62,43.16,1,"	837,987 "
2021-07-02T20:00:00Z,AMD,2021-07-13T20:00:00Z,Buy,93.31,90.38,55,-161.15,2,-196.35,89.1,285.45,0,"	844,862 "
2021-07-02T20:00:00Z,AAPL,2021-07-16T20:00:00Z,Buy,134.2585707,144.597386,4,41.36,2,0,43.77,10.75,1,"	846,866 "
2021-07-02T20:00:00Z,AAPL,2021-07-27T20:00:00Z,Buy,134.2585707,145.0841476,15,162.38,1,0,164.14,97.84,1,"	846,886 "
2021-07-02T20:00:00Z,MSFT,2021-08-10T20:00:00Z,Buy,261.6421113,277.160407,1,15.52,1,-12.15,16.35,5.28,1,"	845,916 "
2021-07-02T20:00:00Z,MSFT,2021-09-29T20:00:00Z,Buy,261.6421113,273.8352679,1,12.19,1,-12.15,31.84,20.87,1,"	845,1001 "
2021-07-06T20:00:00Z,AMD,2021-07-13T20:00:00Z,Buy,94.93,90.38,21,-95.55,1,-108.99,0,108.99,0,"	849,862 "
2021-07-06T20:00:00Z,NVDA,2021-07-19T20:00:00Z,Buy,20.69835567,17.85347286,6,-17.07,1,-26.88,0,17.07,0,"	848,871 "
2021-07-06T20:00:00Z,AMD,2021-07-19T20:00:00Z,Buy,94.93,85,21,-208.53,1,-208.53,0,208.53,0,"	849,872 "
2021-07-12T20:00:00Z,NVDA,2021-07-19T20:00:00Z,Buy,20.20300785,17.85347286,9,-21.15,1,-35.86,4.46,22.5,0,"	853,871 "
2021-07-12T20:00:00Z,PYPL,2021-07-19T20:00:00Z,Buy,300.4039108,290.7952827,2,-19.22,1,-79.4,1.91,19.22,0,"	857,877 "
2021-07-12T20:00:00Z,AAPL,2021-07-27T20:00:00Z,Buy,142.2998715,145.0841476,45,125.29,1,-361.86,130.55,293.52,1,"	854,886 "
2021-07-13T20:00:00Z,FB,2021-07-16T20:00:00Z,Buy,348.6638942,342.2244273,1,-6.44,1,-37.52,5.05,10.16,0,"	860,870 "
2021-07-13T20:00:00Z,AMZN,2021-08-02T20:00:00Z,Buy,184.6707437,167.2616814,6,-104.45,1,-112.09,8.77,112.09,0,"	861,896 "
2021-07-13T20:00:00Z,FB,2021-09-08T20:00:00Z,Buy,348.6638942,377.0709724,2,56.81,1,-75.03,61.08,43.74,1,"	860,965 "
2021-07-13T20:00:00Z,FB,2021-09-14T20:00:00Z,Buy,348.6638942,374.3523069,3,77.07,1,-112.55,91.62,65.61,1,"	860,980 "
2021-07-16T20:00:00Z,NVDA,2021-07-19T20:00:00Z,Buy,18.97710929,17.85347286,34,-38.2,1,-93.77,58.52,38.2,0,"	864,871 "
2021-07-16T20:00:00Z,PYPL,2021-07-19T20:00:00Z,Buy,295.6493309,290.7952827,3,-14.56,1,-104.83,17.13,14.56,0,"	867,877 "
2021-07-16T20:00:00Z,HD,2021-07-22T20:00:00Z,Buy,288.231372,291.7364078,8,28.04,2,-42.77,28.04,42.77,1,"	869,882 "
2021-07-16T20:00:00Z,PYPL,2021-07-30T20:00:00Z,Buy,295.6493309,278.51096,6,-102.83,1,-209.66,67.44,196.95,0,"	867,889 "
2021-07-16T20:00:00Z,MSFT,2021-09-29T20:00:00Z,Buy,270.9031845,273.8352679,4,11.73,1,-85.64,90.3,83.46,1,"	868,1001 "
2021-07-19T20:00:00Z,HD,2021-07-22T20:00:00Z,Buy,282.884858,291.7364078,15,132.77,1,0,132.77,0,1,"	874,882 "
2021-07-19T20:00:00Z,AAPL,2021-07-27T20:00:00Z,Buy,139.9731513,145.0841476,22,112.44,1,-125.72,115.01,47.55,1,"	873,886 "
2021-07-19T20:00:00Z,AAPL,2021-07-30T20:00:00Z,Buy,139.9731513,140.6643527,9,6.22,1,-51.43,47.05,39.78,1,"	873,895 "
2021-07-19T20:00:00Z,GOOG,2021-08-03T20:00:00Z,Buy,130.0874876,134.8925384,12,57.66,1,-153.02,105.4,57.01,1,"	875,901 "
2021-07-19T20:00:00Z,UNH,2021-09-13T20:00:00Z,Buy,384.3774683,377.1660458,6,-43.27,2,-65.84,68.93,134.77,0,"	876,967 "
2021-07-19T20:00:00Z,AAPL,2021-09-15T20:00:00Z,Buy,139.9731513,144.8140319,11,53.25,1,-62.86,140.76,91.91,1,"	873,982 "
2021-07-19T20:00:00Z,HD,2021-10-19T20:00:00Z,Buy,282.884858,319.1493344,1,36.26,1,0,37.2,14.46,1,"	874,1020 "
2021-07-19T20:00:00Z,HD,2021-10-26T20:00:00Z,Buy,282.884858,333.8577071,3,152.92,1,0,152.92,43.37,1,"	874,1033 "
2021-07-19T20:00:00Z,HD,2021-11-23T21:00:00Z,Buy,282.884858,362.7200944,2,159.67,1,0,165.32,28.91,1,"	874,1080 "
2021-07-22T20:00:00Z,PYPL,2021-07-30T20:00:00Z,Buy,300.503379,278.51096,2,-43.98,1,-79.59,12.77,65.65,0,"	881,889 "
2021-07-22T20:00:00Z,GOOGL,2021-08-03T20:00:00Z,Buy,126.7960372,134.0272714,23,166.32,1,-147.75,188.19,48.7,1,"	880,899 "
2021-07-22T20:00:00Z,GOOG,2021-08-03T20:00:00Z,Buy,131.5698178,134.8925384,29,96.36,1,-412.78,211.73,137.78,1,"	879,901 "
2021-07-22T20:00:00Z,AAPL,2021-09-15T20:00:00Z,Buy,142.0272851,144.8140319,2,5.57,1,-15.54,21.49,16.71,1,"	878,982 "
2021-07-27T20:00:00Z,GOOG,2021-08-03T20:00:00Z,Buy,138.8708764,134.8925384,26,-103.44,1,-559.9,0,123.53,0,"	883,901 "
2021-07-27T20:00:00Z,GOOG,2021-08-06T20:00:00Z,Buy,138.8708764,135.1851362,4,-14.74,1,-86.14,0,19,0,"	883,908 "
2021-07-27T20:00:00Z,GOOG,2021-08-13T20:00:00Z,Buy,138.8708764,137.230841,9,-14.76,1,-193.81,0,42.76,0,"	883,922 "
2021-07-27T20:00:00Z,GOOG,2021-08-26T20:00:00Z,Buy,138.8708764,141.4571433,5,12.93,1,-107.67,14.58,23.75,1,"	883,945 "
2021-07-27T20:00:00Z,GOOG,2021-09-08T20:00:00Z,Buy,138.8708764,144.2095462,5,26.69,1,-107.67,29.13,23.75,1,"	883,964 "
2021-07-30T20:00:00Z,GOOGL,2021-08-03T20:00:00Z,Buy,133.9280911,134.0272714,12,1.19,1,-162.67,12.6,5.89,1,"	890,899 "
2021-07-30T20:00:00Z,GOOGL,2021-08-06T20:00:00Z,Buy,133.9280911,134.9268365,42,41.95,1,-569.35,50.67,21.37,1,"	890,907 "
2021-07-30T20:00:00Z,V,2021-08-13T20:00:00Z,Buy,238.1375166,223.8000245,10,-143.37,2,-145.5,0,145.5,0,"	894,917 "
2021-07-30T20:00:00Z,GOOGL,2021-08-13T20:00:00Z,Buy,133.9280911,136.1249343,14,30.76,1,-189.78,37.39,14.76,1,"	890,921 "
2021-07-30T20:00:00Z,AMD,2021-08-17T20:00:00Z,Buy,101.62,106.78,1,5.16,2,0,17.15,12.29,1,"	892,923 "
2021-07-30T20:00:00Z,AMD,2021-08-20T20:00:00Z,Buy,101.62,104.32,2,5.4,1,0,34.3,30.66,1,"	892,929 "
2021-07-30T20:00:00Z,GOOGL,2021-08-23T20:00:00Z,Buy,133.9280911,136.8385364,10,29.1,1,-135.56,49.65,28.37,1,"	890,938 "
2021-07-30T20:00:00Z,AMD,2021-08-26T20:00:00Z,Buy,101.62,108.64,1,7.02,1,0,17.15,15.33,1,"	892,941 "
2021-07-30T20:00:00Z,AMD,2021-09-21T20:00:00Z,Buy,101.62,102.2,46,26.68,1,-3.22,788.9,792.12,1,"	892,994 "
2021-07-30T20:00:00Z,MSFT,2021-09-29T20:00:00Z,Buy,273.6767079,273.8352679,2,0.32,1,-48.37,39.61,41.73,1,"	893,1001 "
2021-08-03T20:00:00Z,AAPL,2021-09-15T20:00:00Z,Buy,141.8909918,144.8140319,4,11.69,1,-30.53,43.52,33.42,1,"	902,982 "
2021-08-03T20:00:00Z,QCOM,2021-09-17T20:00:00Z,Buy,134.1670761,124.7443028,14,-131.92,2,-185.27,0,185.27,0,"	903,983 "
2021-08-03T20:00:00Z,AMD,2021-09-21T20:00:00Z,Buy,108.24,102.2,95,-573.8,1,-635.55,1000.35,1635.9,0,"	897,994 "
2021-08-06T20:00:00Z,SQ,2021-08-10T20:00:00Z,Buy,280,280,2,0,2,-13.84,0,13.84,0,"	904,911 "
2021-08-06T20:00:00Z,SQ,2021-08-13T20:00:00Z,Buy,280,269.8,37,-377.4,1,-448.44,0,448.44,0,"	904,920 "
2021-08-06T20:00:00Z,WFC,2021-08-20T20:00:00Z,Buy,42.294608,41.89392224,122,-48.88,2.705,-48.88,396.5,445.38,0,"	906,928 "
2021-08-06T20:00:00Z,SQ,2021-09-14T20:00:00Z,Buy,280,249.1,18,-556.2,1,-599.76,0,599.76,0,"	904,975 "
2021-08-10T20:00:00Z,WFC,2021-08-20T20:00:00Z,Buy,43.38981574,41.89392224,81,-121.17,1,-121.17,174.54,295.71,0,"	912,928 "
2021-08-10T20:00:00Z,GOOGL,2021-08-23T20:00:00Z,Buy,136.2161802,136.8385364,9,5.6,1,-142.6,24.1,25.53,1,"	913,938 "
2021-08-10T20:00:00Z,GOOGL,2021-08-26T20:00:00Z,Buy,136.2161802,140.5880469,4,17.49,1,-63.38,18.79,11.35,1,"	913,946 "
2021-08-10T20:00:00Z,GOOG,2021-09-08T20:00:00Z,Buy,136.9551048,144.2095462,4,29.02,1,-78.48,30.97,9.31,1,"	914,964 "
2021-08-10T20:00:00Z,ADBE,2021-09-17T20:00:00Z,Buy,630.48,663.21,1,32.73,1,-119.86,36.11,21.58,1,"	915,987 "
2021-08-10T20:00:00Z,AMD,2021-09-21T20:00:00Z,Buy,107.92,102.2,3,-17.16,1,-19.11,32.55,29.55,0,"	910,994 "
2021-08-17T20:00:00Z,WFC,2021-08-20T20:00:00Z,Buy,43.52337766,41.89392224,138,-224.86,1,-224.86,278.93,224.86,0,"	924,928 "
2021-08-17T20:00:00Z,NVDA,2021-09-03T20:00:00Z,Buy,19.63433059,22.28111323,9,23.82,3.255,-5.75,28.44,8.84,1,"	925,955 "
2021-08-17T20:00:00Z,GOOGL,2021-09-03T20:00:00Z,Buy,136.6208357,141.9076405,14,74.02,2,-227.48,103.66,31.95,1,"	926,958 "
2021-08-17T20:00:00Z,NVDA,2021-09-08T20:00:00Z,Buy,19.63433059,22.4517465,4,11.27,1,-2.55,12.64,3.93,1,"	925,961 "
2021-08-17T20:00:00Z,GOOG,2021-09-08T20:00:00Z,Buy,137.0656969,144.2095462,9,64.29,1,-177.57,68.68,15.52,1,"	927,964 "
2021-08-17T20:00:00Z,NVDA,2021-09-13T20:00:00Z,Buy,19.63433059,22.63435404,25,75,1,-15.96,78.99,24.57,1,"	925,968 "
2021-08-17T20:00:00Z,NVDA,2021-10-05T20:00:00Z,Buy,19.63433059,19.91220451,413,114.76,3.62,-263.71,1304.95,1282.09,1,"	925,1008 "
2021-08-20T20:00:00Z,MSFT,2021-09-29T20:00:00Z,Buy,288.2678932,273.8352679,3,-43.3,1,-116.33,15.63,62.6,0,"	933,1001 "
2021-08-23T20:00:00Z,WFC,2021-08-26T20:00:00Z,Buy,42.5172112,44.10214598,42,66.57,2,0,66.57,8.6,1,"	937,944 "
2021-08-23T20:00:00Z,WFC,2021-09-01T20:00:00Z,Buy,42.5172112,40.61172781,74,-141.01,1,-283.99,136.39,420.38,0,"	937,954 "
2021-08-23T20:00:00Z,JNJ,2021-09-09T20:00:00Z,Buy,157.3574524,150.5758651,12,-81.38,2,-114.31,0,114.31,0,"	939,966 "
2021-08-23T20:00:00Z,ADBE,2021-09-17T20:00:00Z,Buy,645.87,663.21,3,52.02,1,-405.75,62.16,64.74,1,"	936,987 "
2021-08-23T20:00:00Z,AMD,2021-09-21T20:00:00Z,Buy,105.18,102.2,3,-8.94,1,-10.89,40.77,29.55,0,"	934,994 "
2021-08-23T20:00:00Z,ADBE,2021-09-23T20:00:00Z,Buy,645.87,632.43,6,-80.64,1,-811.5,124.32,243.06,0,"	936,995 "
2021-08-23T20:00:00Z,NVDA,2021-10-05T20:00:00Z,Buy,20.92433006,19.91220451,276,-279.35,1.38,-532.27,516.03,856.79,0,"	935,1008 "
2021-08-26T20:00:00Z,ADBE,2021-09-23T20:00:00Z,Buy,653.59,632.43,1,-21.16,1,-142.97,13,40.51,0,"	942,995 "
2021-08-26T20:00:00Z,NVDA,2021-10-05T20:00:00Z,Buy,22.14848268,19.91220451,15,-33.54,1,-47.29,9.68,46.56,0,"	940,1008 "
2021-08-31T20:00:00Z,GOOGL,2021-09-03T20:00:00Z,Buy,143.957201,141.9076405,1,-2.05,1,-23.59,0.07,2.12,0,"	950,958 "
2021-08-31T20:00:00Z,GOOG,2021-09-08T20:00:00Z,Buy,144.6965479,144.2095462,1,-0.49,1,-27.36,0,1.72,0,"	951,964 "
2021-08-31T20:00:00Z,GOOGL,2021-09-17T20:00:00Z,Buy,143.957201,141.8580504,5,-10.5,1,-117.93,0.34,21.9,0,"	950,989 "
2021-08-31T20:00:00Z,GOOG,2021-09-21T20:00:00Z,Buy,144.6965479,138.9760133,4,-22.88,1,-109.44,0,27.25,0,"	951,992 "
2021-08-31T20:00:00Z,GOOGL,2021-09-21T20:00:00Z,Buy,143.957201,138.6044413,18,-96.35,1,-424.53,1.22,115.97,0,"	950,993 "
2021-08-31T20:00:00Z,NVDA,2021-10-05T20:00:00Z,Buy,22.63535189,19.91220451,9,-24.51,1,-32.76,1.43,27.94,0,"	947,1008 "
2021-09-03T20:00:00Z,FB,2021-09-14T20:00:00Z,Buy,371.8320841,374.3523069,2,5.04,1,-121.37,14.74,11.25,1,"	959,980 "
2021-09-03T20:00:00Z,GOOG,2021-09-21T20:00:00Z,Buy,142.9722047,138.9760133,14,-55.95,1,-358.9,24.14,90.29,0,"	957,992 "
2021-09-03T20:00:00Z,CRM,2021-10-08T20:00:00Z,Buy,259.7859189,271.5531566,6,70.6,2,-56.12,130.27,89.47,1,"	960,1011 "
2021-09-03T20:00:00Z,CRM,2021-10-19T20:00:00Z,Buy,259.7859189,287.8735467,1,28.09,1,-9.35,28.47,14.91,1,"	960,1018 "
2021-09-13T20:00:00Z,FB,2021-09-14T20:00:00Z,Buy,378.5295266,374.3523069,2,-8.35,1,-134.76,1.35,9.86,0,"	971,980 "
2021-09-13T20:00:00Z,FB,2021-09-21T20:00:00Z,Buy,378.5295266,355.9070542,6,-135.73,1,-404.29,4.05,153.59,0,"	971,991 "
2021-09-13T20:00:00Z,PYPL,2021-09-30T20:00:00Z,Buy,285.2151167,258.2691813,8,-215.57,2,-220.74,0,220.74,0,"	973,1003 "
2021-09-13T20:00:00Z,CRM,2021-10-19T20:00:00Z,Buy,253.2814156,287.8735467,5,172.96,1,-14.24,174.88,74.56,1,"	972,1018 "
2021-09-17T20:00:00Z,NFLX,2021-09-24T20:00:00Z,Buy,58.752,59.25,61,30.38,2,-87.72,35.01,87.72,1,"	986,999 "
2021-09-17T20:00:00Z,AMZN,2021-10-01T20:00:00Z,Buy,174.0028294,164.0646991,10,-99.38,2,-102.25,0,102.25,0,"	990,1006 "
2021-09-17T20:00:00Z,NVDA,2021-10-05T20:00:00Z,Buy,22.25217542,19.91220451,11,-25.74,1,-35.82,5.96,30.19,0,"	984,1008 "
2021-09-17T20:00:00Z,TSLA,2021-10-08T20:00:00Z,Buy,252.3166414,265.4599735,1,13.14,2,-8.93,13.14,9.5,1,"	988,1010 "
2021-09-17T20:00:00Z,NFLX,2021-10-15T20:00:00Z,Buy,58.752,63.9,91,468.47,1,-130.86,469.38,130.86,1,"	986,1014 "
2021-09-17T20:00:00Z,TSLA,2021-10-26T20:00:00Z,Buy,252.3166414,341.3899659,3,267.22,1,-26.78,267.91,28.5,1,"	988,1027 "
2021-09-17T20:00:00Z,TSLA,2021-10-29T20:00:00Z,Buy,252.3166414,360.7299639,1,108.41,1,-8.93,119.02,10.6,1,"	988,1034 "
2021-09-17T20:00:00Z,TSLA,2021-11-04T20:00:00Z,Buy,252.3166414,411.6199588,1,159.3,1,-8.93,159.3,12.2,1,"	988,1043 "
2021-09-17T20:00:00Z,TSLA,2021-11-10T21:00:00Z,Buy,252.3166414,336.676633,6,506.16,1,-53.56,955.82,449.66,1,"	988,1057 "
2021-09-24T20:00:00Z,MRNA,2021-09-29T20:00:00Z,Buy,448.04,393.44,34,-1856.4,2,-2350.76,0,2350.76,0,"	996,1002 "
2021-09-24T20:00:00Z,AMAT,2021-09-30T20:00:00Z,Buy,133.9040021,124.3565824,26,-248.23,2,-278.2,83.16,361.36,0,"	1000,1004 "
2021-09-24T20:00:00Z,CRM,2021-10-19T20:00:00Z,Buy,274.4703278,287.8735467,31,415.5,1,-745.15,427.41,280.46,1,"	997,1018 "
2021-09-24T20:00:00Z,TSLA,2021-11-10T21:00:00Z,Buy,248.6299751,336.676633,20,1760.93,1,-104.8,3259.8,1498.87,1,"	998,1057 "
2021-10-01T20:00:00Z,TSLA,2021-11-10T21:00:00Z,Buy,259.4666407,336.676633,22,1698.62,1,-353.69,3347.37,1648.75,1,"	1007,1057 "
2021-10-08T20:00:00Z,NFLX,2021-10-15T20:00:00Z,Buy,63.449,63.9,22,9.92,1,-134.97,10.14,21.01,1,"	1009,1014 "
2021-10-08T20:00:00Z,NFLX,2021-10-19T20:00:00Z,Buy,63.449,63.715,35,9.31,1,-214.72,16.14,33.42,1,"	1009,1017 "
2021-10-08T20:00:00Z,NFLX,2021-10-29T20:00:00Z,Buy,63.449,67.306,76,293.13,1,-466.26,424.23,131.1,1,"	1009,1038 "
2021-10-15T20:00:00Z,CRM,2021-10-19T20:00:00Z,Buy,288.2579037,287.8735467,4,-1.54,1,-151.3,0,3.11,0,"	1012,1018 "
2021-10-15T20:00:00Z,AMD,2021-11-01T20:00:00Z,Buy,112.54,119.45,56,386.96,2,0,710.64,323.68,1,"	1013,1040 "
2021-10-15T20:00:00Z,AMD,2021-11-09T21:00:00Z,Buy,112.54,154,39,1616.94,1,0,1616.94,225.42,1,"	1013,1053 "
2021-10-15T20:00:00Z,CRM,2021-11-24T21:00:00Z,Buy,288.2579037,281.90123,10,-63.57,1,-378.25,172.17,235.74,0,"	1012,1083 "
2021-10-19T20:00:00Z,BAC,2021-10-22T20:00:00Z,Buy,41.56710795,42.00512694,86,37.67,2.03,0,82.26,44.59,1,"	1016,1023 "
2021-10-19T20:00:00Z,NVDA,2021-11-04T20:00:00Z,Buy,22.24219687,27.16262184,110,541.25,2.335,-20.53,824.44,283.19,1,"	1019,1045 "
2021-10-19T20:00:00Z,AMD,2021-11-09T21:00:00Z,Buy,116,154,28,1064,1,-96.88,1064,161.84,1,"	1015,1053 "
2021-10-19T20:00:00Z,AMD,2021-11-12T21:00:00Z,Buy,116,146.1,2,60.2,1,-6.92,76,28.26,1,"	1015,1060 "
2021-10-19T20:00:00Z,BAC,2021-11-12T21:00:00Z,Buy,41.56710795,42.46996341,75,67.71,1,0,125.37,99.9,1,"	1016,1064 "
2021-10-19T20:00:00Z,BAC,2021-12-01T21:00:00Z,Buy,41.56710795,40.42289509,45,-51.49,1,-107,75.22,182.22,0,"	1016,1095 "
2021-10-22T20:00:00Z,NFLX,2021-10-29T20:00:00Z,Buy,65.25,67.306,25,51.4,1,-198.4,94.52,43.12,1,"	1022,1038 "
2021-10-22T20:00:00Z,MSFT,2021-11-01T20:00:00Z,Buy,298.7486138,318.4792915,6,118.38,2,-14.83,120.69,44.54,1,"	1026,1042 "
2021-10-22T20:00:00Z,UNH,2021-11-04T20:00:00Z,Buy,407.5441924,423.0383414,6,92.96,2,0,116.37,54.25,1,"	1025,1048 "
2021-10-22T20:00:00Z,AMD,2021-11-12T21:00:00Z,Buy,120.75,146.1,1,25.35,1,-8.21,33.25,14.13,1,"	1021,1060 "
2021-10-22T20:00:00Z,NFLX,2021-11-19T21:00:00Z,Buy,65.25,69.326,20,81.52,1,-158.72,81.52,89.18,1,"	1022,1075 "
2021-10-22T20:00:00Z,HD,2021-11-23T21:00:00Z,Buy,326.35599,362.7200944,4,145.46,1,-173.88,156.76,24.71,1,"	1024,1080 "
2021-10-22T20:00:00Z,NFLX,2021-12-02T21:00:00Z,Buy,65.25,61.71,13,-46.02,1,-103.17,52.99,99.83,0,"	1022,1096 "
2021-10-26T20:00:00Z,NVDA,2021-11-04T20:00:00Z,Buy,23.9485296,27.16262184,9,28.93,1,-17.04,52.1,23.17,1,"	1032,1045 "
2021-10-26T20:00:00Z,UNH,2021-11-09T21:00:00Z,Buy,416.4653462,427.6791904,2,22.43,2,-17.84,25.63,18.08,1,"	1031,1056 "
2021-10-26T20:00:00Z,AMD,2021-11-12T21:00:00Z,Buy,122.82,146.1,1,23.28,1,-10.28,31.18,14.13,1,"	1028,1060 "
2021-10-26T20:00:00Z,BAC,2021-12-01T21:00:00Z,Buy,42.60405086,40.42289509,9,-19.63,1,-30.73,5.71,36.44,0,"	1030,1095 "
2021-10-26T20:00:00Z,NFLX,2021-12-02T21:00:00Z,Buy,67.376,61.71,9,-50.99,1,-90.56,17.55,69.11,0,"	1029,1096 "
2021-10-26T20:00:00Z,AMD,2021-12-14T21:00:00Z,Buy,122.82,131.66,6,53.04,1,-61.68,243.72,190.68,1,"	1028,1108 "
2021-10-29T20:00:00Z,MSFT,2021-11-01T20:00:00Z,Buy,311.4408626,318.4792915,1,7.04,1,-15.16,7.42,0,1,"	1037,1042 "
2021-10-29T20:00:00Z,NVDA,2021-11-04T20:00:00Z,Buy,24.98130994,27.16262184,148,322.83,1.385,-433.01,703.86,381.02,1,"	1036,1045 "
2021-10-29T20:00:00Z,NVDA,2021-11-12T21:00:00Z,Buy,24.98130994,29.935662,21,104.04,1,-61.44,151.94,59.24,1,"	1036,1058 "
2021-10-29T20:00:00Z,MSFT,2021-11-12T21:00:00Z,Buy,311.4408626,321.1427407,9,87.32,1,-136.47,113.28,53.57,1,"	1037,1062 "
2021-10-29T20:00:00Z,MSFT,2021-11-19T21:00:00Z,Buy,311.4408626,330.448065,2,38.01,1,-30.33,38.15,11.9,1,"	1037,1074 "
2021-10-29T20:00:00Z,NVDA,2021-11-29T21:00:00Z,Buy,24.98130994,32.33051496,54,396.86,1,-157.99,449.45,163,1,"	1036,1084 "
2021-10-29T20:00:00Z,NVDA,2021-12-10T21:00:00Z,Buy,24.98130994,31.09298699,39,238.36,1,-114.1,324.6,129.8,1,"	1036,1105 "
2021-10-29T20:00:00Z,AMD,2021-12-14T21:00:00Z,Buy,121,131.66,7,74.62,1,-59.22,297.08,222.46,1,"	1035,1108 "
2021-10-29T20:00:00Z,NVDA,2022-01-06T21:00:00Z,Buy,24.98130994,27.544179,15,38.44,2.88,-43.89,124.85,86.4,1,"	1036,1136 "
2021-11-01T20:00:00Z,UNH,2021-11-23T21:00:00Z,Buy,426.9396129,403.0789931,5,-119.3,2,-119.3,11.69,131,0,"	1041,1076 "
2021-11-01T20:00:00Z,NVDA,2022-01-06T21:00:00Z,Buy,25.57902532,27.544179,282,554.17,1.41,-993.61,2178.56,1624.39,1,"	1039,1136 "
2021-11-04T20:00:00Z,MRNA,2021-11-05T20:00:00Z,Buy,295.5,240,18,-999,2,-1053.18,0,1053.18,0,"	1046,1050 "
2021-11-04T20:00:00Z,MSFT,2021-11-19T21:00:00Z,Buy,319.9408232,330.448065,1,10.51,1,-23.66,10.57,5.95,1,"	1047,1074 "
2021-11-04T20:00:00Z,ADBE,2021-11-29T21:00:00Z,Buy,659.44,666.72,1,7.28,2,-16.27,28.93,26.27,1,"	1049,1087 "
2021-11-04T20:00:00Z,ADBE,2021-11-30T21:00:00Z,Buy,659.44,687.22,2,55.56,1,-32.54,57.86,52.54,1,"	1049,1094 "
2021-11-04T20:00:00Z,AMD,2021-12-14T21:00:00Z,Buy,132,131.66,60,-20.4,1,-1167.6,1886.4,1906.8,0,"	1044,1108 "
2021-11-09T21:00:00Z,TSLA,2021-11-10T21:00:00Z,Buy,391.0732942,336.676633,5,-271.98,1,-738.42,102.73,271.98,0,"	1051,1057 "
2021-11-09T21:00:00Z,MSFT,2021-11-19T21:00:00Z,Buy,323.8350359,330.448065,3,19.84,1,-82.67,20.04,17.28,1,"	1054,1074 "
2021-11-09T21:00:00Z,MSFT,2021-11-23T21:00:00Z,Buy,323.8350359,324.3600526,3,1.58,1,-82.67,20.04,18.47,1,"	1054,1081 "
2021-11-09T21:00:00Z,ADBE,2021-12-06T21:00:00Z,Buy,667.69,617.47,3,-150.66,2,-153.48,62.04,215.52,0,"	1055,1098 "
2021-11-09T21:00:00Z,MSFT,2021-12-06T21:00:00Z,Buy,323.8350359,312.0010022,2,-23.67,1,-55.12,13.36,38.72,0,"	1054,1099 "
